,w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,origin_lat,origin_lon,origin_county,dest_lat,dest_lon,dest_county,linestring
5670560,360810716001028,360810502011008,1,0,0,1,1,0,0,0,1,0,20170919,40.70838,-73.7650536,"Queens County, NY",40.6446332,-73.7957097,"Queens County, NY","LINESTRING(-73.7650536 40.70838, -73.7957097 40.6446332)"
1875697,360470592002003,360470082003001,1,0,1,0,0,1,0,0,1,0,20170919,40.6517842,-74.0085225,"Kings County, NY",40.5916279,-73.9505498,"Kings County, NY","LINESTRING(-74.0085225 40.6517842, -73.9505498 40.5916279)"
4618595,360610212002000,360470044002002,1,0,1,0,0,0,1,0,0,1,20170919,40.6306137,-74.0325515,"Kings County, NY",40.814412,-73.9385302,"New York County, NY","LINESTRING(-74.0325515 40.6306137, -73.9385302 40.814412)"
5827929,360811267002001,360811059002010,1,0,0,1,0,1,0,0,0,1,20170919,40.7717598,-73.8118979,"Queens County, NY",40.7180624,-73.8063054,"Queens County, NY","LINESTRING(-73.8118979 40.7717598, -73.8063054 40.7180624)"
3929183,360610100001003,360610275002000,3,0,2,1,0,0,3,0,0,3,20170919,40.8530879,-73.9402249,"New York County, NY",40.7584035,-73.9720314,"New York County, NY","LINESTRING(-73.9402249 40.8530879, -73.9720314 40.7584035)"
3918522,360610099001031,360810694002005,1,0,1,0,1,0,0,0,0,1,20170919,40.6574983,-73.7538853,"Queens County, NY",40.7515782,-74.0065489,"New York County, NY","LINESTRING(-73.7538853 40.6574983, -74.0065489 40.7515782)"
1606113,360470192001002,360610271005000,1,0,1,0,1,0,0,0,0,1,20170919,40.8541975,-73.9355538,"New York County, NY",40.6285778,-73.9973532,"Kings County, NY","LINESTRING(-73.9355538 40.8541975, -73.9973532 40.6285778)"
1725992,360470400001001,360850112022020,1,0,0,1,0,0,1,0,1,0,20170919,40.5720891,-74.0964892,"Richmond County, NY",40.5980996,-73.9734967,"Kings County, NY","LINESTRING(-74.0964892 40.5720891, -73.9734967 40.5980996)"
4013311,360610103001003,360050381002000,1,1,0,0,1,0,0,0,0,1,20170919,40.8551268,-73.9004891,"Bronx County, NY",40.753423,-73.9993183,"New York County, NY","LINESTRING(-73.9004891 40.8551268, -73.9993183 40.753423)"
5920970,360850047001003,360470774002004,1,1,0,0,1,0,0,0,0,1,20170919,40.6296589,-73.9493855,"Kings County, NY",40.6130432,-74.0902247,"Richmond County, NY","LINESTRING(-73.9493855 40.6296589, -74.0902247 40.6130432)"
1572764,360470137003001,360470362002000,1,0,1,0,0,0,1,0,0,1,20170919,40.5782941,-73.9631885,"Kings County, NY",40.6700628,-73.9872613,"Kings County, NY","LINESTRING(-73.9631885 40.5782941, -73.9872613 40.6700628)"
5866868,360811617001016,360050431003000,1,0,1,0,1,0,0,0,0,1,20170919,40.8833346,-73.8801849,"Bronx County, NY",40.7250451,-73.7237181,"Queens County, NY","LINESTRING(-73.8801849 40.8833346, -73.7237181 40.7250451)"
1581921,360470152003001,360470490002003,1,0,1,0,1,0,0,0,0,1,20170919,40.6372382,-73.9737858,"Kings County, NY",40.6182626,-74.0219246,"Kings County, NY","LINESTRING(-73.9737858 40.6372382, -74.0219246 40.6182626)"
3108800,360610015022002,360610139004000,1,0,0,1,0,0,1,0,0,1,20170919,40.765704,-73.985472,"New York County, NY",40.7078806,-74.0051608,"New York County, NY","LINESTRING(-73.985472 40.765704, -74.0051608 40.7078806)"
1454760,360470018001036,360610189002000,1,0,1,0,0,0,1,0,1,0,20170919,40.7961002,-73.9623939,"New York County, NY",40.6441825,-74.0259596,"Kings County, NY","LINESTRING(-73.9623939 40.7961002, -74.0259596 40.6441825)"
4114893,360610111001001,360610293003000,1,0,0,1,0,1,0,1,0,0,20170919,40.8668819,-73.9218614,"New York County, NY",40.7543838,-73.9937147,"New York County, NY","LINESTRING(-73.9218614 40.8668819, -73.9937147 40.7543838)"
5561744,360810444003004,360810180001005,1,0,1,0,0,1,0,0,1,0,20170919,40.6754078,-73.806773,"Queens County, NY",40.7069521,-73.7816638,"Queens County, NY","LINESTRING(-73.806773 40.6754078, -73.7816638 40.7069521)"
1739494,360470433001000,360470900004001,1,0,1,0,0,0,1,0,0,1,20170919,40.66499,-73.9198021,"Kings County, NY",40.6975837,-73.9182194,"Kings County, NY","LINESTRING(-73.9198021 40.66499, -73.9182194 40.6975837)"
3959485,360610101001004,360810779025001,1,0,1,0,0,0,1,0,1,0,20170919,40.7280451,-73.8263657,"Queens County, NY",40.7500406,-73.9932212,"New York County, NY","LINESTRING(-73.8263657 40.7280451, -73.9932212 40.7500406)"
3245453,360610033003003,360810679002000,2,0,2,0,0,0,2,2,0,0,20170919,40.7254174,-73.871587,"Queens County, NY",40.7221489,-74.0066244,"New York County, NY","LINESTRING(-73.871587 40.7254174, -74.0066244 40.7221489)"
1410113,360470009001003,360470264001001,1,0,1,0,0,1,0,0,0,1,20170919,40.6155601,-73.9956916,"Kings County, NY",40.6922755,-73.9921852,"Kings County, NY","LINESTRING(-73.9956916 40.6155601, -73.9921852 40.6922755)"
4289799,360610120004003,360810255001010,1,0,0,1,0,1,0,0,0,1,20170919,40.7495982,-73.9091833,"Queens County, NY",40.7679999,-73.9653758,"New York County, NY","LINESTRING(-73.9091833 40.7495982, -73.9653758 40.7679999)"
3472805,360610062001000,360470478001001,1,0,0,1,0,0,1,0,0,1,20170919,40.6321102,-73.976833,"Kings County, NY",40.7420441,-73.9736679,"New York County, NY","LINESTRING(-73.976833 40.6321102, -73.9736679 40.7420441)"
413184,360050371002004,360610243023000,1,0,0,1,0,1,0,0,1,0,20170919,40.8316801,-73.9374382,"New York County, NY",40.8455637,-73.8902644,"Bronx County, NY","LINESTRING(-73.9374382 40.8316801, -73.8902644 40.8455637)"
5644044,360810683002003,360050337003006,1,0,0,1,1,0,0,0,1,0,20170919,40.90609,-73.9009928,"Bronx County, NY",40.7345454,-73.8705885,"Queens County, NY","LINESTRING(-73.9009928 40.90609, -73.8705885 40.7345454)"
1630557,360470220004001,360810679001001,1,0,1,0,0,1,0,0,0,1,20170919,40.7271702,-73.8736068,"Queens County, NY",40.6377651,-73.9974202,"Kings County, NY","LINESTRING(-73.8736068 40.7271702, -73.9974202 40.6377651)"
3887959,360610096001007,360470644001000,1,1,0,0,0,0,1,0,0,1,20170919,40.6158912,-73.9424937,"Kings County, NY",40.7544986,-73.9822564,"New York County, NY","LINESTRING(-73.9424937 40.6158912, -73.9822564 40.7544986)"
249134,360050065001002,360050442004002,1,0,0,1,0,0,1,0,0,1,20170919,40.9029995,-73.8434524,"Bronx County, NY",40.8167939,-73.9244545,"Bronx County, NY","LINESTRING(-73.8434524 40.9029995, -73.9244545 40.8167939)"
4185362,360610113001009,360050359001006,1,0,0,1,1,0,0,0,1,0,20170919,40.8400356,-73.8815727,"Bronx County, NY",40.7542775,-73.9857828,"New York County, NY","LINESTRING(-73.8815727 40.8400356, -73.9857828 40.7542775)"
1861120,360470568002003,360470108002001,1,0,1,0,0,1,0,0,0,1,20170919,40.6401706,-74.0029014,"Kings County, NY",40.6019198,-73.9387899,"Kings County, NY","LINESTRING(-74.0029014 40.6401706, -73.9387899 40.6019198)"
5775055,360810945002016,360810925003000,2,0,1,1,0,1,1,0,0,2,20170919,40.7809222,-73.8419035,"Queens County, NY",40.7842727,-73.8258161,"Queens County, NY","LINESTRING(-73.8419035 40.7809222, -73.8258161 40.7842727)"
1596071,360470165004001,360470796012001,1,1,0,0,1,0,0,0,0,1,20170919,40.6569721,-73.9583417,"Kings County, NY",40.6672947,-73.9762739,"Kings County, NY","LINESTRING(-73.9583417 40.6569721, -73.9762739 40.6672947)"
3238838,360610033002009,360810603001002,2,1,0,1,0,0,2,1,0,1,20170919,40.715012,-73.8986293,"Queens County, NY",40.7170972,-74.0071031,"New York County, NY","LINESTRING(-73.8986293 40.715012, -74.0071031 40.7170972)"
472572,360050462024003,360471182011001,1,0,1,0,0,0,1,0,0,1,20170919,40.688733,-73.8718394,"Kings County, NY",40.8790286,-73.8348717,"Bronx County, NY","LINESTRING(-73.8718394 40.688733, -73.8348717 40.8790286)"
5366336,360810055001000,360610041006000,1,1,0,0,1,0,0,0,0,1,20170919,40.7214112,-73.9960194,"New York County, NY",40.7551793,-73.9292351,"Queens County, NY","LINESTRING(-73.9960194 40.7214112, -73.9292351 40.7551793)"
5443276,360810183005001,360810587002000,1,0,1,0,0,0,1,0,0,1,20170919,40.7070559,-73.8989322,"Queens County, NY",40.7423651,-73.92031,"Queens County, NY","LINESTRING(-73.8989322 40.7070559, -73.92031 40.7423651)"
1546908,360470114001004,360850128064011,1,0,0,1,0,1,0,0,0,1,20170919,40.5603932,-74.1111658,"Richmond County, NY",40.6384403,-73.9985075,"Kings County, NY","LINESTRING(-74.1111658 40.5603932, -73.9985075 40.6384403)"
4008692,360610103001000,360470650001000,1,0,0,1,0,0,1,0,0,1,20170919,40.6201421,-73.9348485,"Kings County, NY",40.7524558,-73.9951262,"New York County, NY","LINESTRING(-73.9348485 40.6201421, -73.9951262 40.7524558)"
3834391,360610094001012,360050119005001,1,0,0,1,0,1,0,0,0,1,20170919,40.8242321,-73.8881608,"Bronx County, NY",40.7535991,-73.9781061,"New York County, NY","LINESTRING(-73.8881608 40.8242321, -73.9781061 40.7535991)"
3439710,360610058001000,360810097003000,1,1,0,0,0,1,0,0,0,1,20170919,40.7762041,-73.918221,"Queens County, NY",40.7446561,-73.9881556,"New York County, NY","LINESTRING(-73.918221 40.7762041, -73.9881556 40.7446561)"
5383246,360810085001007,360811129001005,1,1,0,0,0,0,1,0,0,1,20170919,40.7663689,-73.7759631,"Queens County, NY",40.7602857,-73.9399806,"Queens County, NY","LINESTRING(-73.7759631 40.7663689, -73.9399806 40.7602857)"
4419757,360610137003001,360610132004000,1,0,1,0,1,0,0,0,0,1,20170919,40.7695977,-73.9532161,"New York County, NY",40.7654058,-73.9828524,"New York County, NY","LINESTRING(-73.9532161 40.7695977, -73.9828524 40.7654058)"
3575912,360610076001001,360470290002001,2,0,2,0,0,0,2,0,0,2,20170919,40.6034851,-73.9940247,"Kings County, NY",40.7487635,-73.9863712,"New York County, NY","LINESTRING(-73.9940247 40.6034851, -73.9863712 40.7487635)"
4481150,360610146011000,360610231002004,1,0,1,0,1,0,0,0,1,0,20170919,40.8252779,-73.9466683,"New York County, NY",40.7780077,-73.9531127,"New York County, NY","LINESTRING(-73.9466683 40.8252779, -73.9531127 40.7780077)"
4596477,360610200002000,360050279001002,1,1,0,0,0,0,1,0,1,0,20170919,40.8823607,-73.8988236,"Bronx County, NY",40.8074307,-73.9436267,"New York County, NY","LINESTRING(-73.8988236 40.8823607, -73.9436267 40.8074307)"
4384992,360610131001004,360610265005000,1,0,1,0,0,0,1,0,0,1,20170919,40.850569,-73.9389595,"New York County, NY",40.7615779,-73.9834356,"New York County, NY","LINESTRING(-73.9389595 40.850569, -73.9834356 40.7615779)"
3712545,360610086034005,360470007003000,1,0,1,0,0,0,1,0,0,1,20170919,40.6926077,-73.9937807,"Kings County, NY",40.7528092,-73.9667897,"New York County, NY","LINESTRING(-73.9937807 40.6926077, -73.9667897 40.7528092)"
3094503,360610015021000,360471214001000,1,0,1,0,0,1,0,0,0,1,20170919,40.6682749,-73.8644306,"Kings County, NY",40.7102281,-74.0086653,"New York County, NY","LINESTRING(-73.8644306 40.6682749, -74.0086653 40.7102281)"
1729213,360470412001000,360470052021000,1,0,0,1,0,1,0,0,1,0,20170919,40.6201269,-74.0393098,"Kings County, NY",40.6054408,-73.9728843,"Kings County, NY","LINESTRING(-74.0393098 40.6201269, -73.9728843 40.6054408)"
4554504,360610169004001,360610122003000,1,1,0,0,0,0,1,0,0,1,20170919,40.76862,-73.9687909,"New York County, NY",40.784818,-73.9752489,"New York County, NY","LINESTRING(-73.9687909 40.76862, -73.9752489 40.784818)"
3052184,360610012002005,360610287003001,1,0,0,1,0,1,0,0,0,1,20170919,40.8639776,-73.9279175,"New York County, NY",40.7151664,-73.9822561,"New York County, NY","LINESTRING(-73.9279175 40.8639776, -73.9822561 40.7151664)"
3285631,360610039002002,360470590001003,1,1,0,0,0,0,1,0,0,1,20170919,40.5910948,-73.9554114,"Kings County, NY",40.7212374,-74.0112833,"New York County, NY","LINESTRING(-73.9554114 40.5910948, -74.0112833 40.7212374)"
1915308,360470774001005,360470874012000,1,0,1,0,1,0,0,0,0,1,20170919,40.6598002,-73.938385,"Kings County, NY",40.6320762,-73.9472865,"Kings County, NY","LINESTRING(-73.938385 40.6598002, -73.9472865 40.6320762)"
5746571,360810871001001,360470575002001,1,0,1,0,0,1,0,0,1,0,20170919,40.7327974,-73.9534143,"Kings County, NY",40.7579993,-73.8325331,"Queens County, NY","LINESTRING(-73.9534143 40.7327974, -73.8325331 40.7579993)"
1537742,360470101001003,360470197004000,1,0,1,0,0,0,1,0,0,1,20170919,40.6887709,-73.9674501,"Kings County, NY",40.6583901,-73.9983408,"Kings County, NY","LINESTRING(-73.9674501 40.6887709, -73.9983408 40.6583901)"
3937219,360610100002000,360470728001001,1,1,0,0,1,0,0,0,1,0,20170919,40.6304449,-73.9218523,"Kings County, NY",40.7596008,-73.9690522,"New York County, NY","LINESTRING(-73.9218523 40.6304449, -73.9690522 40.7596008)"
1839325,360470549001000,360810664007003,1,0,1,0,0,1,0,0,0,1,20170919,40.6514395,-73.7283215,"Queens County, NY",40.7098031,-73.9631854,"Kings County, NY","LINESTRING(-73.7283215 40.6514395, -73.9631854 40.7098031)"
1928952,360470808001001,360850223002010,1,1,0,0,0,1,0,0,0,1,20170919,40.6353343,-74.1522116,"Richmond County, NY",40.6566822,-73.9434195,"Kings County, NY","LINESTRING(-74.1522116 40.6353343, -73.9434195 40.6566822)"
1823229,360470538001000,360470329003000,1,0,1,0,0,1,0,0,0,1,20170919,40.6636033,-73.9495067,"Kings County, NY",40.6196878,-73.9558636,"Kings County, NY","LINESTRING(-73.9495067 40.6636033, -73.9558636 40.6196878)"
5590388,360810489001001,360470337001000,1,0,0,1,0,0,1,0,0,1,20170919,40.6697559,-73.9379908,"Kings County, NY",40.7390046,-73.8890924,"Queens County, NY","LINESTRING(-73.9379908 40.6697559, -73.8890924 40.7390046)"
1708578,360470364002003,360470360022002,1,0,1,0,1,0,0,0,0,1,20170919,40.5753959,-73.9620165,"Kings County, NY",40.5795101,-73.9669867,"Kings County, NY","LINESTRING(-73.9620165 40.5753959, -73.9669867 40.5795101)"
425532,360050394003000,360470328002002,1,0,1,0,0,0,1,0,0,1,20170919,40.5763218,-73.9982325,"Kings County, NY",40.8856983,-73.8655029,"Bronx County, NY","LINESTRING(-73.9982325 40.5763218, -73.8655029 40.8856983)"
3936660,360610100001006,360810713064000,2,0,1,1,0,0,2,0,0,2,20170919,40.7268921,-73.8551751,"Queens County, NY",40.7565256,-73.9734001,"New York County, NY","LINESTRING(-73.8551751 40.7268921, -73.9734001 40.7565256)"
1735863,360470425002004,360810463001002,1,0,0,1,1,0,0,0,0,1,20170919,40.7450659,-73.8722699,"Queens County, NY",40.6997442,-73.9301571,"Kings County, NY","LINESTRING(-73.8722699 40.7450659, -73.9301571 40.6997442)"
472731,360050462024005,360811159001004,1,1,0,0,1,0,0,0,0,1,20170919,40.7692942,-73.8203664,"Queens County, NY",40.881003,-73.8374096,"Bronx County, NY","LINESTRING(-73.8203664 40.7692942, -73.8374096 40.881003)"
5651867,360810697021002,360810713062002,1,0,1,0,1,0,0,0,0,1,20170919,40.7246615,-73.8565734,"Queens County, NY",40.7237654,-73.8615762,"Queens County, NY","LINESTRING(-73.8565734 40.7246615, -73.8615762 40.7237654)"
3029383,360610009001010,360050179011000,1,0,0,1,0,1,0,0,0,1,20170919,40.8344438,-73.9139359,"Bronx County, NY",40.7040714,-74.0109596,"New York County, NY","LINESTRING(-73.9139359 40.8344438, -74.0109596 40.7040714)"
5700773,360810749002006,360810287002000,1,0,1,0,0,1,0,0,0,1,20170919,40.7503237,-73.8886839,"Queens County, NY",40.71344,-73.840458,"Queens County, NY","LINESTRING(-73.8886839 40.7503237, -73.840458 40.71344)"
5564867,360810446012000,360810190002004,1,0,1,0,1,0,0,0,1,0,20170919,40.6831086,-73.7946238,"Queens County, NY",40.706443,-73.7960166,"Queens County, NY","LINESTRING(-73.7946238 40.6831086, -73.7960166 40.706443)"
4400602,360610133005001,360050423003001,1,1,0,0,0,0,1,0,0,1,20170919,40.8745039,-73.8784056,"Bronx County, NY",40.7644534,-73.9863832,"New York County, NY","LINESTRING(-73.8784056 40.8745039, -73.9863832 40.7644534)"
4649746,360610242002001,360470330001000,1,0,1,0,0,1,0,0,0,1,20170919,40.5785765,-74.0016453,"Kings County, NY",40.8063231,-73.9370522,"New York County, NY","LINESTRING(-74.0016453 40.5785765, -73.9370522 40.8063231)"
1760148,360470453002011,360810567003003,1,0,1,0,0,0,1,0,1,0,20170919,40.6966741,-73.8956444,"Queens County, NY",40.7037791,-73.9320912,"Kings County, NY","LINESTRING(-73.8956444 40.6966741, -73.9320912 40.7037791)"
284239,360050096002023,360810799002001,1,0,0,1,1,0,0,0,1,0,20170919,40.7484015,-73.8292581,"Queens County, NY",40.8389261,-73.8427809,"Bronx County, NY","LINESTRING(-73.8292581 40.7484015, -73.8427809 40.8389261)"
1936545,360470820003001,360810599002005,1,0,1,0,0,1,0,0,1,0,20170919,40.7165312,-73.902665,"Queens County, NY",40.651179,-73.9510641,"Kings County, NY","LINESTRING(-73.902665 40.7165312, -73.9510641 40.651179)"
3306201,360610042001002,360610212003000,1,1,0,0,0,1,0,0,1,0,20170919,40.8118332,-73.9404308,"New York County, NY",40.731681,-73.9886675,"New York County, NY","LINESTRING(-73.9404308 40.8118332, -73.9886675 40.731681)"
3103239,360610015021009,360470402001001,2,0,1,1,0,1,1,0,0,2,20170919,40.5971656,-73.9819612,"Kings County, NY",40.7092721,-74.0098257,"New York County, NY","LINESTRING(-73.9819612 40.5971656, -74.0098257 40.7092721)"
5661376,360810711004002,360810121002000,1,0,1,0,0,0,1,0,1,0,20170919,40.7740245,-73.9053067,"Queens County, NY",40.7210166,-73.8449305,"Queens County, NY","LINESTRING(-73.9053067 40.7740245, -73.8449305 40.7210166)"
3876336,360610096001004,360610271004002,1,0,1,0,0,0,1,0,0,1,20170919,40.8512568,-73.9357194,"New York County, NY",40.756397,-73.9808647,"New York County, NY","LINESTRING(-73.9357194 40.8512568, -73.9808647 40.756397)"
4412761,360610136005003,360470147001002,1,0,1,0,0,0,1,0,0,1,20170919,40.6601949,-73.9892369,"Kings County, NY",40.7724719,-73.9459151,"New York County, NY","LINESTRING(-73.9892369 40.6601949, -73.9459151 40.7724719)"
4093154,360610109001006,360470593002001,1,0,1,0,0,0,1,0,1,0,20170919,40.7247598,-73.940066,"Kings County, NY",40.7507838,-73.9891221,"New York County, NY","LINESTRING(-73.940066 40.7247598, -73.9891221 40.7507838)"
5644524,360810683002003,360470480002004,1,0,0,1,1,0,0,0,1,0,20170919,40.6306017,-73.9764216,"Kings County, NY",40.7345454,-73.8705885,"Queens County, NY","LINESTRING(-73.9764216 40.6306017, -73.8705885 40.7345454)"
2986211,360610007001008,360610138009000,1,0,0,1,0,0,1,0,0,1,20170919,40.7741518,-73.9559258,"New York County, NY",40.7068646,-74.0112578,"New York County, NY","LINESTRING(-73.9559258 40.7741518, -74.0112578 40.7068646)"
5702358,360810757013002,360810679003002,1,0,0,1,1,0,0,0,0,1,20170919,40.7232306,-73.8691428,"Queens County, NY",40.7159538,-73.8324778,"Queens County, NY","LINESTRING(-73.8691428 40.7232306, -73.8324778 40.7159538)"
1744608,360470441001001,360810942021015,1,0,1,0,0,0,1,1,0,0,20170919,40.5887534,-73.8047985,"Queens County, NY",40.7011367,-73.9123714,"Kings County, NY","LINESTRING(-73.8047985 40.5887534, -73.9123714 40.7011367)"
3879147,360610096001005,360470041002002,1,0,1,0,1,0,0,0,0,1,20170919,40.6857642,-73.9869888,"Kings County, NY",40.7557762,-73.9813282,"New York County, NY","LINESTRING(-73.9869888 40.6857642, -73.9813282 40.7557762)"
5840788,360811417005004,360810251004002,1,0,1,0,0,1,0,0,0,1,20170919,40.7451689,-73.9109413,"Queens County, NY",40.7408771,-73.7950279,"Queens County, NY","LINESTRING(-73.9109413 40.7451689, -73.7950279 40.7408771)"
4580846,360610189001000,360050395004008,1,1,0,0,1,0,0,0,0,1,20170919,40.8448924,-73.8975978,"Bronx County, NY",40.7980119,-73.9610057,"New York County, NY","LINESTRING(-73.8975978 40.8448924, -73.9610057 40.7980119)"
4280586,360610119002001,360810075002000,1,0,1,0,0,0,1,0,0,1,20170919,40.7641994,-73.9267125,"Queens County, NY",40.7588976,-73.9868024,"New York County, NY","LINESTRING(-73.9267125 40.7641994, -73.9868024 40.7588976)"
338810,360050229013001,360050246001005,1,0,1,0,0,0,1,0,0,1,20170919,40.8529255,-73.861516,"Bronx County, NY",40.8471449,-73.9077054,"Bronx County, NY","LINESTRING(-73.861516 40.8529255, -73.9077054 40.8471449)"
4022803,360610104001002,360050279004000,1,0,0,1,0,1,0,0,0,1,20170919,40.8829861,-73.8949814,"Bronx County, NY",40.7614066,-73.9772162,"New York County, NY","LINESTRING(-73.8949814 40.8829861, -73.9772162 40.7614066)"
1570052,360470133004000,360610013002003,1,0,0,1,0,1,0,0,0,1,20170919,40.7069505,-74.0150865,"New York County, NY",40.6748872,-73.9832381,"Kings County, NY","LINESTRING(-74.0150865 40.7069505, -73.9832381 40.6748872)"
