,w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,origin_lat,origin_lon,origin_county,dest_lat,dest_lon,dest_county,linestring
7150628,361190061001008,361190053002018,1,0,1,0,0,1,0,0,1,0,20170919,40.9139924,-73.8117486,"Westchester County, NY",40.9071614,-73.7879306,"Westchester County, NY","LINESTRING(-73.8117486 40.9139924, -73.7879306 40.9071614)"
4081002,360610109001004,360810169001003,1,0,1,0,0,0,1,0,0,1,20170919,40.7495854,-73.9164739,"Queens County, NY",40.752567,-73.9913349,"New York County, NY","LINESTRING(-73.9164739 40.7495854, -73.9913349 40.752567)"
5830383,360811291045001,360810466002001,1,1,0,0,0,1,0,0,0,1,20170919,40.7131335,-73.7840196,"Queens County, NY",40.7404368,-73.7560019,"Queens County, NY","LINESTRING(-73.7840196 40.7131335, -73.7560019 40.7404368)"
4442488,360610138004000,360470141002000,1,0,1,0,1,0,0,0,0,1,20170919,40.6651652,-73.9912852,"Kings County, NY",40.7751079,-73.9522124,"New York County, NY","LINESTRING(-73.9912852 40.6651652, -73.9522124 40.7751079)"
4391137,360610131002001,360470441003002,1,0,1,0,1,0,0,0,0,1,20170919,40.7019943,-73.9138728,"Kings County, NY",40.7640868,-73.9835776,"New York County, NY","LINESTRING(-73.9138728 40.7019943, -73.9835776 40.7640868)"
4563557,360610174011002,360850251003012,1,0,0,1,0,0,1,0,0,1,20170919,40.6137495,-74.1501777,"Richmond County, NY",40.7939189,-73.9482256,"New York County, NY","LINESTRING(-74.1501777 40.6137495, -73.9482256 40.7939189)"
6614992,361031466051031,361031459011038,1,0,0,1,0,0,1,0,1,0,20170919,40.7537412,-73.2821551,"Suffolk County, NY",40.7914697,-73.1163477,"Suffolk County, NY","LINESTRING(-73.2821551 40.7537412, -73.1163477 40.7914697)"
1991842,360471164003000,360470984001003,1,0,0,1,0,0,1,0,0,1,20170919,40.6462865,-73.8914636,"Kings County, NY",40.6693583,-73.879141,"Kings County, NY","LINESTRING(-73.8914636 40.6462865, -73.879141 40.6693583)"
5371869,360810059003000,360470516022001,1,0,1,0,0,1,0,0,0,1,20170919,40.6410553,-73.9573247,"Kings County, NY",40.7610113,-73.9267156,"Queens County, NY","LINESTRING(-73.9573247 40.6410553, -73.9267156 40.7610113)"
1791435,360470501001003,360470359003000,3,0,2,1,0,3,0,0,0,3,20170919,40.6697768,-73.9239796,"Kings County, NY",40.7160533,-73.9471864,"Kings County, NY","LINESTRING(-73.9239796 40.6697768, -73.9471864 40.7160533)"
3870308,360610096001003,360050462012001,1,0,1,0,0,0,1,0,0,1,20170919,40.8790177,-73.8246576,"Bronx County, NY",40.7570255,-73.9804137,"New York County, NY","LINESTRING(-73.8246576 40.8790177, -73.9804137 40.7570255)"
1922855,360470802002001,360470207003001,1,1,0,0,0,1,0,0,0,1,20170919,40.6753727,-73.9687919,"Kings County, NY",40.6565879,-73.9516481,"Kings County, NY","LINESTRING(-73.9687919 40.6753727, -73.9516481 40.6565879)"
2562197,360594048002008,360593029003006,1,1,0,0,1,0,0,0,0,1,20170919,40.7462928,-73.6841597,"Nassau County, NY",40.7091139,-73.7014205,"Nassau County, NY","LINESTRING(-73.6841597 40.7462928, -73.7014205 40.7091139)"
3174153,360610031001007,360810663001007,1,0,1,0,0,0,1,0,0,1,20170919,40.723186,-73.8749984,"Queens County, NY",40.7172185,-74.0022382,"New York County, NY","LINESTRING(-73.8749984 40.723186, -74.0022382 40.7172185)"
4604438,360610203002000,360470810002002,2,2,0,0,1,0,1,0,0,2,20170919,40.6585259,-73.9463515,"Kings County, NY",40.8086756,-73.9615592,"New York County, NY","LINESTRING(-73.9463515 40.6585259, -73.9615592 40.8086756)"
2493131,360593028007013,360470538002000,1,0,1,0,0,0,1,1,0,0,20170919,40.6179024,-73.9554232,"Kings County, NY",40.7382683,-73.6882175,"Nassau County, NY","LINESTRING(-73.9554232 40.6179024, -73.6882175 40.7382683)"
1537462,360470101001001,360470464001004,1,0,1,0,0,0,1,1,0,0,20170919,40.6237965,-73.9773872,"Kings County, NY",40.6595096,-73.9971748,"Kings County, NY","LINESTRING(-73.9773872 40.6237965, -73.9971748 40.6595096)"
3572575,360610076001000,360610099001041,2,0,2,0,0,0,2,0,1,1,20170919,40.748622,-74.0053516,"New York County, NY",40.7494432,-73.9859326,"New York County, NY","LINESTRING(-74.0053516 40.748622, -73.9859326 40.7494432)"
2956972,360595217004004,360595195001018,1,0,0,1,0,0,1,0,0,1,20170919,40.7851091,-73.5055279,"Nassau County, NY",40.6669221,-73.4543284,"Nassau County, NY","LINESTRING(-73.5055279 40.7851091, -73.4543284 40.6669221)"
264545,360050089002001,360810269011002,1,0,1,0,0,0,1,0,0,1,20170919,40.7467487,-73.8842443,"Queens County, NY",40.8171347,-73.8947495,"Bronx County, NY","LINESTRING(-73.8842443 40.7467487, -73.8947495 40.8171347)"
3740898,360610089003001,360610059003000,1,0,0,1,0,0,1,0,0,1,20170919,40.7306355,-73.9940407,"New York County, NY",40.7443397,-74.00475,"New York County, NY","LINESTRING(-73.9940407 40.7306355, -74.00475 40.7443397)"
5776525,360810945002022,360810779031002,1,0,1,0,1,0,0,0,0,1,20170919,40.7200289,-73.8195847,"Queens County, NY",40.783528,-73.8320358,"Queens County, NY","LINESTRING(-73.8195847 40.7200289, -73.8320358 40.783528)"
5446023,360810196001005,360850114021009,1,0,1,0,0,0,1,0,0,1,20170919,40.5812602,-74.1041773,"Richmond County, NY",40.6885871,-73.7993911,"Queens County, NY","LINESTRING(-74.1041773 40.5812602, -73.7993911 40.6885871)"
5855051,360811551023000,360594049022001,1,0,1,0,0,0,1,0,0,1,20170919,40.7069242,-73.7171988,"Nassau County, NY",40.7515147,-73.7106643,"Queens County, NY","LINESTRING(-73.7171988 40.7069242, -73.7106643 40.7515147)"
2927864,360595200011004,360595196013008,1,0,1,0,0,0,1,0,0,1,20170919,40.7758413,-73.4950555,"Nassau County, NY",40.7603497,-73.4908464,"Nassau County, NY","LINESTRING(-73.4950555 40.7758413, -73.4908464 40.7603497)"
3665963,360610082001006,360470059002015,1,0,1,0,0,0,1,0,0,1,20170919,40.6792044,-74.004688,"Kings County, NY",40.750253,-73.9800909,"New York County, NY","LINESTRING(-74.004688 40.6792044, -73.9800909 40.750253)"
6537910,361031353041003,361031586051018,1,1,0,0,0,1,0,0,1,0,20170919,40.820904,-73.0744158,"Suffolk County, NY",40.8427466,-73.1746191,"Suffolk County, NY","LINESTRING(-73.0744158 40.820904, -73.1746191 40.8427466)"
6563094,361031457022017,361031588042013,1,0,0,1,0,1,0,0,0,1,20170919,40.776474,-73.0146623,"Suffolk County, NY",40.7870205,-73.222831,"Suffolk County, NY","LINESTRING(-73.0146623 40.776474, -73.222831 40.7870205)"
3448059,360610058001006,360594102001000,1,1,0,0,0,1,0,0,0,1,20170919,40.6778509,-73.6633062,"Nassau County, NY",40.7432581,-73.9906574,"New York County, NY","LINESTRING(-73.6633062 40.6778509, -73.9906574 40.7432581)"
4639335,360610232001001,360610223014000,1,0,1,0,0,1,0,0,0,1,20170919,40.8209087,-73.9559594,"New York County, NY",40.8207028,-73.9378982,"New York County, NY","LINESTRING(-73.9559594 40.8209087, -73.9378982 40.8207028)"
1769323,360470476003003,360470444003000,1,0,1,0,0,1,0,0,1,0,20170919,40.6155113,-73.9716462,"Kings County, NY",40.6311219,-73.9833924,"Kings County, NY","LINESTRING(-73.9716462 40.6155113, -73.9833924 40.6311219)"
2599450,360594066001012,360595191006001,1,0,0,1,0,0,1,0,0,1,20170919,40.7543962,-73.5310756,"Nassau County, NY",40.7343623,-73.6168582,"Nassau County, NY","LINESTRING(-73.5310756 40.7543962, -73.6168582 40.7343623)"
6321513,361031113001013,360595197032010,1,0,1,0,0,0,1,0,0,1,20170919,40.7842024,-73.4861667,"Nassau County, NY",40.8762637,-73.4117932,"Suffolk County, NY","LINESTRING(-73.4861667 40.7842024, -73.4117932 40.8762637)"
4362315,360610129002004,360810004002004,1,0,1,0,0,0,1,0,1,0,20170919,40.6877437,-73.8668804,"Queens County, NY",40.7623081,-73.9987804,"New York County, NY","LINESTRING(-73.8668804 40.6877437, -73.9987804 40.7623081)"
439858,360050409001006,360810437012005,1,1,0,0,0,1,0,0,0,1,20170919,40.7383363,-73.8528996,"Queens County, NY",40.8729674,-73.8944888,"Bronx County, NY","LINESTRING(-73.8528996 40.7383363, -73.8944888 40.8729674)"
4138455,360610112021001,360810249002001,1,0,1,0,0,1,0,0,1,0,20170919,40.7421476,-73.9064048,"Queens County, NY",40.7636221,-73.9724387,"New York County, NY","LINESTRING(-73.9064048 40.7421476, -73.9724387 40.7636221)"
1783816,360470491003003,360050426002003,1,1,0,0,0,1,0,0,0,1,20170919,40.891104,-73.8482183,"Bronx County, NY",40.7026199,-73.9432999,"Kings County, NY","LINESTRING(-73.8482183 40.891104, -73.9432999 40.7026199)"
5714177,360810779071004,360811459001005,1,0,1,0,0,0,1,0,0,1,20170919,40.7566797,-73.7905917,"Queens County, NY",40.7264437,-73.8213465,"Queens County, NY","LINESTRING(-73.7905917 40.7566797, -73.8213465 40.7264437)"
4100465,360610109001007,361190119022020,1,0,0,1,0,0,1,0,0,1,20170919,41.0758665,-73.7866609,"Westchester County, NY",40.7514959,-73.9888142,"New York County, NY","LINESTRING(-73.7866609 41.0758665, -73.9888142 40.7514959)"
3014081,360610009001001,360050336005000,1,0,0,1,0,1,0,0,0,1,20170919,40.8672756,-73.869838,"Bronx County, NY",40.7056578,-74.0118654,"New York County, NY","LINESTRING(-73.869838 40.8672756, -74.0118654 40.7056578)"
3867393,360610096001002,360610072003002,1,0,0,1,1,0,0,0,1,0,20170919,40.7432952,-73.9830437,"New York County, NY",40.757651,-73.9799526,"New York County, NY","LINESTRING(-73.9830437 40.7432952, -73.9799526 40.757651)"
2800310,360594154014016,360594143042006,1,0,1,0,0,1,0,0,0,1,20170919,40.6477111,-73.5829982,"Nassau County, NY",40.6622996,-73.5355289,"Nassau County, NY","LINESTRING(-73.5829982 40.6477111, -73.5355289 40.6622996)"
1425986,360470011001006,360470886001000,2,0,1,1,0,0,2,0,2,0,20170919,40.6598012,-73.9208333,"Kings County, NY",40.6919339,-73.98773,"Kings County, NY","LINESTRING(-73.9208333 40.6598012, -73.98773 40.6919339)"
1880092,360470606001000,360810713061001,1,0,1,0,0,1,0,0,0,1,20170919,40.7263949,-73.8581431,"Queens County, NY",40.587665,-73.9528678,"Kings County, NY","LINESTRING(-73.8581431 40.7263949, -73.9528678 40.587665)"
3218799,360610033001003,361031354012017,1,1,0,0,0,0,1,0,0,1,20170919,40.8311325,-73.1516158,"Suffolk County, NY",40.7182963,-74.0044999,"New York County, NY","LINESTRING(-73.1516158 40.8311325, -74.0044999 40.7182963)"
3239981,360610033002009,360811193001006,1,0,0,1,0,0,1,1,0,0,20170919,40.7573165,-73.8010983,"Queens County, NY",40.7170972,-74.0071031,"New York County, NY","LINESTRING(-73.8010983 40.7573165, -74.0071031 40.7170972)"
5824214,360811267001000,360810214003002,1,0,1,0,0,1,0,0,0,1,20170919,40.704408,-73.813054,"Queens County, NY",40.7219354,-73.7945866,"Queens County, NY","LINESTRING(-73.813054 40.704408, -73.7945866 40.7219354)"
6317785,361031110023011,360594055004009,1,0,1,0,0,0,1,1,0,0,20170919,40.7001122,-73.6768921,"Nassau County, NY",40.8490338,-73.4094471,"Suffolk County, NY","LINESTRING(-73.6768921 40.7001122, -73.4094471 40.8490338)"
1646119,360470238001002,360050141003000,1,0,1,0,0,1,0,0,0,1,20170919,40.8227426,-73.9110494,"Bronx County, NY",40.6286617,-73.9897737,"Kings County, NY","LINESTRING(-73.9110494 40.8227426, -73.9897737 40.6286617)"
304335,360050157003007,360850081003007,1,0,1,0,0,0,1,0,0,1,20170919,40.6441762,-74.091099,"Richmond County, NY",40.8314341,-73.8865717,"Bronx County, NY","LINESTRING(-74.091099 40.6441762, -73.8865717 40.8314341)"
4600724,360610203001001,360471058012000,1,1,0,0,1,0,0,0,0,1,20170919,40.6503366,-73.8814649,"Kings County, NY",40.8102725,-73.9603933,"New York County, NY","LINESTRING(-73.8814649 40.6503366, -73.9603933 40.8102725)"
3049151,360610009001027,360810026001003,1,0,1,0,0,1,0,0,0,1,20170919,40.6979621,-73.8438466,"Queens County, NY",40.70261,-74.012683,"New York County, NY","LINESTRING(-73.8438466 40.6979621, -74.012683 40.70261)"
6537467,361031353032025,361031246011015,1,0,0,1,0,1,0,0,1,0,20170919,40.6907886,-73.3376056,"Suffolk County, NY",40.8444536,-73.1693844,"Suffolk County, NY","LINESTRING(-73.3376056 40.6907886, -73.1693844 40.8444536)"
7122090,361190043002003,360050444004002,1,0,1,0,0,0,1,0,0,1,20170919,40.9012388,-73.8426687,"Bronx County, NY",40.9197166,-73.814259,"Westchester County, NY","LINESTRING(-73.8426687 40.9012388, -73.814259 40.9197166)"
6802299,361031592043018,360810616021003,1,1,0,0,0,0,1,0,0,1,20170919,40.6794623,-73.7271135,"Queens County, NY",40.7739512,-72.9356535,"Suffolk County, NY","LINESTRING(-73.7271135 40.6794623, -72.9356535 40.7739512)"
6343522,361031120023007,361031460012030,1,0,1,0,0,1,0,0,0,1,20170919,40.7687903,-73.2468901,"Suffolk County, NY",40.8226228,-73.3927701,"Suffolk County, NY","LINESTRING(-73.2468901 40.7687903, -73.3927701 40.8226228)"
5638219,360810664001002,360470170002000,1,0,1,0,0,1,0,0,1,0,20170919,40.6116619,-74.0122259,"Kings County, NY",40.6399553,-73.7459888,"Queens County, NY","LINESTRING(-74.0122259 40.6116619, -73.7459888 40.6399553)"
3769746,360610092001003,360610073006003,1,0,1,0,0,0,1,0,0,1,20170919,40.7347058,-74.0018398,"New York County, NY",40.7546485,-73.974771,"New York County, NY","LINESTRING(-74.0018398 40.7347058, -73.974771 40.7546485)"
272821,360050093001038,360050087003001,1,0,1,0,0,0,1,0,1,0,20170919,40.8177768,-73.8966589,"Bronx County, NY",40.8123574,-73.8912509,"Bronx County, NY","LINESTRING(-73.8966589 40.8177768, -73.8912509 40.8123574)"
6298351,361031101024001,360595175002018,1,0,0,1,0,0,1,0,0,1,20170919,40.8306414,-73.6312763,"Nassau County, NY",40.8695049,-73.4323282,"Suffolk County, NY","LINESTRING(-73.6312763 40.8306414, -73.4323282 40.8695049)"
5787696,360810998013004,360470998001000,1,0,0,1,0,0,1,0,0,1,20170919,40.6326871,-73.9120182,"Kings County, NY",40.5985187,-73.7535342,"Queens County, NY","LINESTRING(-73.9120182 40.6326871, -73.7535342 40.5985187)"
4616730,360610211003001,360050374002004,1,0,1,0,0,1,0,0,0,1,20170919,40.8742379,-73.8676234,"Bronx County, NY",40.8130136,-73.9608949,"New York County, NY","LINESTRING(-73.8676234 40.8742379, -73.9608949 40.8130136)"
4032730,360610104001004,360610131002001,2,1,1,0,0,0,2,0,0,2,20170919,40.7640868,-73.9835776,"New York County, NY",40.7601565,-73.9781304,"New York County, NY","LINESTRING(-73.9835776 40.7640868, -73.9781304 40.7601565)"
1574160,360470138003001,360850128051020,1,1,0,0,0,1,0,0,1,0,20170919,40.5561919,-74.1166977,"Richmond County, NY",40.6225042,-74.0270577,"Kings County, NY","LINESTRING(-74.1166977 40.5561919, -74.0270577 40.6225042)"
1819249,360470534001000,360610193002000,1,1,0,0,1,0,0,0,0,1,20170919,40.7993392,-73.9600301,"New York County, NY",40.6239339,-73.9616293,"Kings County, NY","LINESTRING(-73.9600301 40.7993392, -73.9616293 40.6239339)"
7097597,361190023002025,360050167002007,1,0,0,1,0,1,0,0,0,1,20170919,40.8411789,-73.903781,"Bronx County, NY",40.936386,-73.8577614,"Westchester County, NY","LINESTRING(-73.903781 40.8411789, -73.8577614 40.936386)"
3606160,360610077004001,360610087001002,1,0,1,0,0,1,0,0,0,1,20170919,40.7413353,-73.9957987,"New York County, NY",40.7377893,-74.0042139,"New York County, NY","LINESTRING(-73.9957987 40.7413353, -74.0042139 40.7377893)"
2997963,360610007001015,360610064001000,1,1,0,0,0,0,1,0,0,1,20170919,40.7386869,-73.9817008,"New York County, NY",40.7047844,-74.0061909,"New York County, NY","LINESTRING(-73.9817008 40.7386869, -74.0061909 40.7047844)"
4577472,360610185002000,360050289003001,1,1,0,0,1,0,0,0,1,0,20170919,40.8811839,-73.9074475,"Bronx County, NY",40.7950993,-73.9677482,"New York County, NY","LINESTRING(-73.9074475 40.8811839, -73.9677482 40.7950993)"
4319489,360610125001003,360593038002007,1,0,1,0,0,0,1,0,0,1,20170919,40.7464829,-73.6097133,"Nassau County, NY",40.7595516,-73.9825287,"New York County, NY","LINESTRING(-73.6097133 40.7464829, -73.9825287 40.7595516)"
1414818,360470011001000,360470185013002,1,0,1,0,1,0,0,0,0,1,20170919,40.6946389,-73.9755803,"Kings County, NY",40.6946366,-73.9856639,"Kings County, NY","LINESTRING(-73.9755803 40.6946389, -73.9856639 40.6946366)"
4021966,360610104001001,360810271003001,1,0,1,0,1,0,0,0,0,1,20170919,40.7450983,-73.8795329,"Queens County, NY",40.7620321,-73.9767579,"New York County, NY","LINESTRING(-73.8795329 40.7450983, -73.9767579 40.7620321)"
7145283,361190059022024,361190061003011,1,0,1,0,0,1,0,0,1,0,20170919,40.9004405,-73.7991223,"Westchester County, NY",40.9179236,-73.7684939,"Westchester County, NY","LINESTRING(-73.7991223 40.9004405, -73.7684939 40.9179236)"
3093011,360610015013013,360594044003013,1,0,1,0,0,0,1,0,0,1,20170919,40.7179539,-73.7141301,"Nassau County, NY",40.7083201,-74.001182,"New York County, NY","LINESTRING(-73.7141301 40.7179539, -74.001182 40.7083201)"
6054410,360870121023001,360870121021000,2,2,0,0,2,0,0,0,0,2,20170919,41.1214103,-74.0626733,"Rockland County, NY",41.1180461,-74.0632725,"Rockland County, NY","LINESTRING(-74.0626733 41.1214103, -74.0632725 41.1180461)"
4036933,360610104001005,360870125023000,1,0,1,0,1,0,0,0,0,1,20170919,41.0849075,-74.0480705,"Rockland County, NY",40.7597946,-73.9792089,"New York County, NY","LINESTRING(-74.0480705 41.0849075, -73.9792089 40.7597946)"
3303940,360610041005005,360050065003000,1,1,0,0,0,1,0,0,1,0,20170919,40.8180074,-73.9206789,"Bronx County, NY",40.7181565,-73.9993555,"New York County, NY","LINESTRING(-73.9206789 40.8180074, -73.9993555 40.7181565)"
1621457,360470213001000,360470407001000,1,0,0,1,1,0,0,1,0,0,20170919,40.6843022,-73.9012103,"Kings County, NY",40.6702222,-73.9587098,"Kings County, NY","LINESTRING(-73.9012103 40.6843022, -73.9587098 40.6702222)"
1700911,360470351001001,360050131002005,1,1,0,0,1,0,0,0,0,1,20170919,40.8250492,-73.8953176,"Bronx County, NY",40.6702366,-73.9323754,"Kings County, NY","LINESTRING(-73.8953176 40.8250492, -73.9323754 40.6702366)"
1773381,360470480001003,360850128064011,1,0,1,0,0,0,1,0,0,1,20170919,40.5603932,-74.1111658,"Richmond County, NY",40.6303544,-73.9733894,"Kings County, NY","LINESTRING(-74.1111658 40.5603932, -73.9733894 40.6303544)"
3582704,360610076001004,360595196011000,1,0,0,1,0,0,1,0,0,1,20170919,40.7868838,-73.4935909,"Nassau County, NY",40.7480631,-73.9866813,"New York County, NY","LINESTRING(-73.4935909 40.7868838, -73.9866813 40.7480631)"
472490,360050462024003,360050426005002,1,0,0,1,0,0,1,0,0,1,20170919,40.8895382,-73.8409586,"Bronx County, NY",40.8790286,-73.8348717,"Bronx County, NY","LINESTRING(-73.8409586 40.8895382, -73.8348717 40.8790286)"
5997538,360870105012000,360870115011012,1,0,1,0,1,0,0,0,0,1,20170919,41.1711166,-74.066075,"Rockland County, NY",41.2181754,-74.0067049,"Rockland County, NY","LINESTRING(-74.066075 41.1711166, -74.0067049 41.2181754)"
223499,360050020001005,360050386001002,1,1,0,0,0,1,0,0,0,1,20170919,40.8816637,-73.8481322,"Bronx County, NY",40.817671,-73.8627001,"Bronx County, NY","LINESTRING(-73.8481322 40.8816637, -73.8627001 40.817671)"
7347722,361190134002000,361190083012018,1,1,0,0,0,0,1,0,0,1,20170919,41.0104226,-73.6803118,"Westchester County, NY",41.165849,-73.8460065,"Westchester County, NY","LINESTRING(-73.6803118 41.0104226, -73.8460065 41.165849)"
2613382,360594070002005,360594098004000,1,0,1,0,0,1,0,0,1,0,20170919,40.6861539,-73.7031755,"Nassau County, NY",40.6969914,-73.62709,"Nassau County, NY","LINESTRING(-73.7031755 40.6861539, -73.62709 40.6969914)"
7082944,361190015051000,360810857002001,1,0,0,1,0,0,1,0,0,1,20170919,40.7573006,-73.8235605,"Queens County, NY",40.9140106,-73.8519481,"Westchester County, NY","LINESTRING(-73.8235605 40.7573006, -73.8519481 40.9140106)"
3972997,360610101001007,360810991002001,1,1,0,0,0,0,1,0,0,1,20170919,40.7935503,-73.7986155,"Queens County, NY",40.7488017,-73.9903573,"New York County, NY","LINESTRING(-73.7986155 40.7935503, -73.9903573 40.7488017)"
6346608,361031121032011,361031581153013,1,0,1,0,0,0,1,0,0,1,20170919,40.8826309,-73.0548676,"Suffolk County, NY",40.836838,-73.3094513,"Suffolk County, NY","LINESTRING(-73.0548676 40.8826309, -73.3094513 40.836838)"
5661053,360810711003002,360810334012018,1,0,1,0,0,0,1,0,0,1,20170919,40.6762217,-73.7642455,"Queens County, NY",40.721713,-73.8558884,"Queens County, NY","LINESTRING(-73.7642455 40.6762217, -73.8558884 40.721713)"
2648896,360594073011169,360810376005003,1,1,0,0,1,0,0,0,0,1,20170919,40.6846928,-73.7590821,"Queens County, NY",40.7159439,-73.6015584,"Nassau County, NY","LINESTRING(-73.7590821 40.6846928, -73.6015584 40.7159439)"
1840672,360470549001001,360470561004000,1,0,1,0,0,0,1,0,0,1,20170919,40.7258439,-73.9534942,"Kings County, NY",40.7100077,-73.964759,"Kings County, NY","LINESTRING(-73.9534942 40.7258439, -73.964759 40.7100077)"
